cell_id,cell_id,level1class,n_genes_by_counts,total_counts,label,n_genes,total_counts_mt,pct_counts_mt
1772066080_A06,1772066080_A06,pyramidal CA1,5089,18862.0,pyramidal CA1,5089,0.0,0.0
1772066107_G02,1772066107_G02,pyramidal CA1,6293,23295.0,pyramidal CA1,6297,0.0,0.0
1772066101_C06,1772066101_C06,pyramidal CA1,4697,14692.0,pyramidal CA1,4699,0.0,0.0
1772067060_E02,1772067060_E02,pyramidal CA1,4869,18176.0,pyramidal CA1,4873,0.0,0.0
1772066089_A05,1772066089_A05,pyramidal CA1,5706,23378.0,pyramidal CA1,5706,0.0,0.0
1772066089_A06,1772066089_A06,pyramidal CA1,5120,15843.0,pyramidal CA1,5123,0.0,0.0
1772071035_D05,1772071035_D05,pyramidal CA1,4949,16360.0,pyramidal CA1,4949,0.0,0.0
1772071035_B10,1772071035_B10,pyramidal CA1,4767,16062.0,pyramidal CA1,4768,0.0,0.0
1772066108_E04,1772066108_E04,pyramidal CA1,5687,20280.0,pyramidal CA1,5692,0.0,0.0
1772071035_A06,1772071035_A06,pyramidal CA1,4418,13658.0,pyramidal CA1,4419,0.0,0.0
1772066096_F02,1772066096_F02,pyramidal CA1,4488,15045.0,pyramidal CA1,4489,0.0,0.0
1772066070_B11,1772066070_B11,pyramidal CA1,4838,15544.0,pyramidal CA1,4838,0.0,0.0
1772066108_C07,1772066108_C07,pyramidal CA1,5474,27453.0,pyramidal CA1,5475,0.0,0.0
1772066098_G02,1772066098_G02,pyramidal CA1,4855,15319.0,pyramidal CA1,4855,0.0,0.0
1772066096_D12,1772066096_D12,pyramidal CA1,4970,21738.0,pyramidal CA1,4972,0.0,0.0
1772066080_A02,1772066080_A02,pyramidal CA1,4275,12465.0,pyramidal CA1,4275,0.0,0.0
1772071035_G05,1772071035_G05,pyramidal CA1,4510,15866.0,pyramidal CA1,4510,0.0,0.0
1772066107_C06,1772066107_C06,pyramidal CA1,4992,15738.0,pyramidal CA1,4992,0.0,0.0
1772066107_B06,1772066107_B06,pyramidal CA1,5199,18883.0,pyramidal CA1,5200,0.0,0.0
1772066096_D09,1772066096_D09,pyramidal CA1,4706,18193.0,pyramidal CA1,4707,0.0,0.0
1772066095_F03,1772066095_F03,pyramidal CA1,4465,14831.0,pyramidal CA1,4465,0.0,0.0
1772066095_G06,1772066095_G06,pyramidal CA1,4288,18560.0,pyramidal CA1,4288,0.0,0.0
1772067059_C02,1772067059_C02,pyramidal CA1,5231,16867.0,pyramidal CA1,5231,0.0,0.0
1772066076_F12,1772066076_F12,pyramidal CA1,5378,21505.0,pyramidal CA1,5380,0.0,0.0
1772071035_F10,1772071035_F10,pyramidal CA1,3769,11186.0,pyramidal CA1,3769,0.0,0.0
1772066099_C06,1772066099_C06,pyramidal CA1,4721,16763.0,pyramidal CA1,4723,0.0,0.0
1772067057_C05,1772067057_C05,pyramidal CA1,5099,18166.0,pyramidal CA1,5101,0.0,0.0
1772066102_F09,1772066102_F09,pyramidal CA1,4390,13710.0,pyramidal CA1,4390,0.0,0.0
1772071035_D11,1772071035_D11,pyramidal CA1,4827,16910.0,pyramidal CA1,4827,0.0,0.0
1772066074_F08,1772066074_F08,pyramidal CA1,3865,10740.0,pyramidal CA1,3865,0.0,0.0
1772066076_D11,1772066076_D11,pyramidal CA1,5140,21086.0,pyramidal CA1,5140,0.0,0.0
1772066073_D07,1772066073_D07,pyramidal CA1,4697,16517.0,pyramidal CA1,4697,0.0,0.0
1772066077_C12,1772066077_C12,pyramidal CA1,4777,16330.0,pyramidal CA1,4777,0.0,0.0
1772066107_H01,1772066107_H01,pyramidal CA1,4430,15557.0,pyramidal CA1,4432,0.0,0.0
1772066070_B12,1772066070_B12,pyramidal CA1,4911,16251.0,pyramidal CA1,4912,0.0,0.0
1772066076_B11,1772066076_B11,pyramidal CA1,5030,17039.0,pyramidal CA1,5030,0.0,0.0
1772066080_G10,1772066080_G10,pyramidal CA1,4664,15669.0,pyramidal CA1,4664,0.0,0.0
1772066076_F09,1772066076_F09,pyramidal CA1,4903,16960.0,pyramidal CA1,4907,0.0,0.0
1772066080_C06,1772066080_C06,pyramidal CA1,4676,16035.0,pyramidal CA1,4676,0.0,0.0
1772066108_G07,1772066108_G07,pyramidal CA1,5804,20513.0,pyramidal CA1,5813,0.0,0.0
1772066096_E04,1772066096_E04,pyramidal CA1,4572,16258.0,pyramidal CA1,4572,0.0,0.0
1772066070_F10,1772066070_F10,pyramidal CA1,4827,14516.0,pyramidal CA1,4828,0.0,0.0
1772067057_H10,1772067057_H10,pyramidal CA1,4451,13477.0,pyramidal CA1,4451,0.0,0.0
1772066070_A10,1772066070_A10,pyramidal CA1,5013,16642.0,pyramidal CA1,5014,0.0,0.0
1772066095_E05,1772066095_E05,pyramidal CA1,4378,16963.0,pyramidal CA1,4378,0.0,0.0
1772066101_C09,1772066101_C09,pyramidal CA1,4403,14074.0,pyramidal CA1,4404,0.0,0.0
1772066101_G12,1772066101_G12,pyramidal CA1,4426,14403.0,pyramidal CA1,4426,0.0,0.0
1772066108_G09,1772066108_G09,pyramidal CA1,4495,14967.0,pyramidal CA1,4495,0.0,0.0
1772066089_A12,1772066089_A12,pyramidal CA1,5000,18638.0,pyramidal CA1,5000,0.0,0.0
1772066099_G06,1772066099_G06,pyramidal CA1,5122,21413.0,pyramidal CA1,5123,0.0,0.0
1772066070_H10,1772066070_H10,pyramidal CA1,4353,13426.0,pyramidal CA1,4353,0.0,0.0
1772071036_A06,1772071036_A06,pyramidal CA1,4702,16728.0,pyramidal CA1,4703,0.0,0.0
1772066089_E11,1772066089_E11,pyramidal CA1,4513,15354.0,pyramidal CA1,4514,0.0,0.0
1772066089_H05,1772066089_H05,pyramidal CA1,4502,14272.0,pyramidal CA1,4504,0.0,0.0
1772066089_F04,1772066089_F04,pyramidal CA1,4536,15559.0,pyramidal CA1,4536,0.0,0.0
1772066098_E11,1772066098_E11,pyramidal CA1,4779,16774.0,pyramidal CA1,4779,0.0,0.0
1772066096_C06,1772066096_C06,pyramidal CA1,4533,15995.0,pyramidal CA1,4533,0.0,0.0
1772066076_G10,1772066076_G10,pyramidal CA1,4500,15570.0,pyramidal CA1,4500,0.0,0.0
1772066080_A01,1772066080_A01,pyramidal CA1,4896,16179.0,pyramidal CA1,4898,0.0,0.0
1772066096_A12,1772066096_A12,pyramidal CA1,5098,23269.0,pyramidal CA1,5099,0.0,0.0
1772066101_E11,1772066101_E11,pyramidal CA1,4709,16705.0,pyramidal CA1,4709,0.0,0.0
1772066097_F11,1772066097_F11,pyramidal CA1,5202,18269.0,pyramidal CA1,5204,0.0,0.0
1772066095_G01,1772066095_G01,pyramidal CA1,4915,17383.0,pyramidal CA1,4915,0.0,0.0
1772071036_E12,1772071036_E12,pyramidal CA1,4938,15712.0,pyramidal CA1,4938,0.0,0.0
1772066096_C10,1772066096_C10,pyramidal CA1,4867,15145.0,pyramidal CA1,4867,0.0,0.0
1772066077_A01,1772066077_A01,pyramidal CA1,5347,19205.0,pyramidal CA1,5347,0.0,0.0
1772067076_C11,1772067076_C11,pyramidal CA1,4736,18440.0,pyramidal CA1,4737,0.0,0.0
1772066073_E01,1772066073_E01,pyramidal CA1,5374,21531.0,pyramidal CA1,5374,0.0,0.0
1772066099_E12,1772066099_E12,pyramidal CA1,4416,15333.0,pyramidal CA1,4417,0.0,0.0
1772066073_F01,1772066073_F01,pyramidal CA1,4447,12838.0,pyramidal CA1,4448,0.0,0.0
1772067059_H11,1772067059_H11,pyramidal CA1,4798,15385.0,pyramidal CA1,4798,0.0,0.0
1772066099_E02,1772066099_E02,pyramidal CA1,4964,18634.0,pyramidal CA1,4966,0.0,0.0
1772066073_F02,1772066073_F02,pyramidal CA1,6135,27339.0,pyramidal CA1,6135,0.0,0.0
1772066107_F04,1772066107_F04,pyramidal CA1,5165,17592.0,pyramidal CA1,5165,0.0,0.0
1772066089_G06,1772066089_G06,pyramidal CA1,5312,18413.0,pyramidal CA1,5317,0.0,0.0
1772066073_H11,1772066073_H11,pyramidal CA1,6536,24790.0,pyramidal CA1,6539,0.0,0.0
1772066103_D07,1772066103_D07,pyramidal CA1,5058,20192.0,pyramidal CA1,5058,0.0,0.0
1772067059_H10,1772067059_H10,pyramidal CA1,5525,23880.0,pyramidal CA1,5525,0.0,0.0
1772066076_A12,1772066076_A12,pyramidal CA1,5584,21336.0,pyramidal CA1,5587,0.0,0.0
1772066077_G07,1772066077_G07,pyramidal CA1,5688,22126.0,pyramidal CA1,5688,0.0,0.0
1772066089_H02,1772066089_H02,pyramidal CA1,5685,21998.0,pyramidal CA1,5685,0.0,0.0
1772067057_H06,1772067057_H06,pyramidal CA1,5249,19876.0,pyramidal CA1,5249,0.0,0.0
1772066089_H06,1772066089_H06,pyramidal CA1,5818,25507.0,pyramidal CA1,5818,0.0,0.0
1772066099_F11,1772066099_F11,pyramidal CA1,6398,29123.0,pyramidal CA1,6398,0.0,0.0
1772067057_G10,1772067057_G10,pyramidal CA1,5599,21169.0,pyramidal CA1,5599,0.0,0.0
1772066099_F01,1772066099_F01,pyramidal CA1,5606,22463.0,pyramidal CA1,5606,0.0,0.0
1772066102_E11,1772066102_E11,pyramidal CA1,6299,29521.0,pyramidal CA1,6299,0.0,0.0
1772066080_G11,1772066080_G11,pyramidal CA1,5498,21692.0,pyramidal CA1,5498,0.0,0.0
1772066102_F04,1772066102_F04,pyramidal CA1,5636,21901.0,pyramidal CA1,5636,0.0,0.0
1772066080_B05,1772066080_B05,pyramidal CA1,5843,27527.0,pyramidal CA1,5844,0.0,0.0
1772067059_A10,1772067059_A10,pyramidal CA1,6645,32762.0,pyramidal CA1,6646,0.0,0.0
1772066089_D04,1772066089_D04,pyramidal CA1,5696,24596.0,pyramidal CA1,5696,0.0,0.0
1772066096_D11,1772066096_D11,pyramidal CA1,6622,37246.0,pyramidal CA1,6624,0.0,0.0
1772066107_F06,1772066107_F06,pyramidal CA1,6231,29520.0,pyramidal CA1,6231,0.0,0.0
1772066107_D11,1772066107_D11,pyramidal CA1,6267,30673.0,pyramidal CA1,6268,0.0,0.0
1772066099_G04,1772066099_G04,pyramidal CA1,6459,31233.0,pyramidal CA1,6459,0.0,0.0
1772066102_B05,1772066102_B05,pyramidal CA1,6344,25963.0,pyramidal CA1,6345,0.0,0.0
1772071035_H10,1772071035_H10,pyramidal CA1,6656,31807.0,pyramidal CA1,6656,0.0,0.0
1772066099_A11,1772066099_A11,pyramidal CA1,7269,43533.0,pyramidal CA1,7269,0.0,0.0
1772066107_G06,1772066107_G06,pyramidal CA1,7413,42583.0,pyramidal CA1,7413,0.0,0.0
1772066107_B10,1772066107_B10,pyramidal CA1,6610,33284.0,pyramidal CA1,6610,0.0,0.0
1772066099_E06,1772066099_E06,pyramidal CA1,7018,37039.0,pyramidal CA1,7019,0.0,0.0
1772066099_B06,1772066099_B06,pyramidal CA1,6301,28746.0,pyramidal CA1,6301,0.0,0.0
1772067076_F04,1772067076_F04,pyramidal CA1,7075,41451.0,pyramidal CA1,7075,0.0,0.0
1772066073_A06,1772066073_A06,pyramidal CA1,6492,32210.0,pyramidal CA1,6492,0.0,0.0
1772066107_D04,1772066107_D04,pyramidal CA1,6740,40711.0,pyramidal CA1,6741,0.0,0.0
1772066108_F02,1772066108_F02,pyramidal CA1,6631,35187.0,pyramidal CA1,6631,0.0,0.0
1772066076_A01,1772066076_A01,pyramidal CA1,6390,31246.0,pyramidal CA1,6391,0.0,0.0
1772067076_B05,1772067076_B05,pyramidal CA1,6028,26003.0,pyramidal CA1,6032,0.0,0.0
1772071035_E04,1772071035_E04,pyramidal CA1,6415,32066.0,pyramidal CA1,6415,0.0,0.0
1772067057_D08,1772067057_D08,pyramidal CA1,6483,29665.0,pyramidal CA1,6484,0.0,0.0
1772066073_D02,1772066073_D02,pyramidal CA1,7260,45451.0,pyramidal CA1,7260,0.0,0.0
1772066073_C02,1772066073_C02,pyramidal CA1,6145,24969.0,pyramidal CA1,6145,0.0,0.0
1772066076_A09,1772066076_A09,pyramidal CA1,5537,21585.0,pyramidal CA1,5537,0.0,0.0
1772066107_B07,1772066107_B07,pyramidal CA1,6884,30089.0,pyramidal CA1,6885,0.0,0.0
1772066099_D06,1772066099_D06,pyramidal CA1,6324,26883.0,pyramidal CA1,6324,0.0,0.0
1772066107_F11,1772066107_F11,pyramidal CA1,6460,28800.0,pyramidal CA1,6461,0.0,0.0
1772066107_G01,1772066107_G01,pyramidal CA1,7098,32009.0,pyramidal CA1,7102,0.0,0.0
1772066080_H06,1772066080_H06,pyramidal CA1,5565,22228.0,pyramidal CA1,5566,0.0,0.0
1772066097_G11,1772066097_G11,pyramidal CA1,5840,25359.0,pyramidal CA1,5840,0.0,0.0
1772066074_G03,1772066074_G03,pyramidal CA1,6293,29832.0,pyramidal CA1,6294,0.0,0.0
1772066107_C04,1772066107_C04,pyramidal CA1,6723,29504.0,pyramidal CA1,6724,0.0,0.0
1772066070_F04,1772066070_F04,pyramidal CA1,5479,21514.0,pyramidal CA1,5479,0.0,0.0
1772066070_G07,1772066070_G07,pyramidal CA1,5666,20023.0,pyramidal CA1,5666,0.0,0.0
1772071035_E12,1772071035_E12,pyramidal CA1,5269,19536.0,pyramidal CA1,5269,0.0,0.0
1772066102_E12,1772066102_E12,pyramidal CA1,5577,21103.0,pyramidal CA1,5577,0.0,0.0
1772071035_B04,1772071035_B04,pyramidal CA1,6018,25075.0,pyramidal CA1,6018,0.0,0.0
1772066080_G06,1772066080_G06,pyramidal CA1,5701,27303.0,pyramidal CA1,5702,0.0,0.0
1772066099_F06,1772066099_F06,pyramidal CA1,5479,26950.0,pyramidal CA1,5480,0.0,0.0
1772066076_D01,1772066076_D01,pyramidal CA1,4919,18006.0,pyramidal CA1,4919,0.0,0.0
1772067076_D05,1772067076_D05,pyramidal CA1,6406,32019.0,pyramidal CA1,6406,0.0,0.0
1772066099_F04,1772066099_F04,pyramidal CA1,6099,25789.0,pyramidal CA1,6102,0.0,0.0
1772067057_A03,1772067057_A03,pyramidal CA1,5406,19223.0,pyramidal CA1,5406,0.0,0.0
1772066077_B11,1772066077_B11,pyramidal CA1,5389,18511.0,pyramidal CA1,5389,0.0,0.0
1772066089_C06,1772066089_C06,pyramidal CA1,5038,18439.0,pyramidal CA1,5038,0.0,0.0
1772067059_A09,1772067059_A09,pyramidal CA1,4890,17992.0,pyramidal CA1,4890,0.0,0.0
1772067076_E07,1772067076_E07,pyramidal CA1,5068,19809.0,pyramidal CA1,5083,0.0,0.0
1772067076_D09,1772067076_D09,pyramidal CA1,4957,21006.0,pyramidal CA1,4957,0.0,0.0
1772066099_G11,1772066099_G11,pyramidal CA1,5041,18610.0,pyramidal CA1,5041,0.0,0.0
1772066089_A03,1772066089_A03,pyramidal CA1,5042,18308.0,pyramidal CA1,5042,0.0,0.0
1772066099_B02,1772066099_B02,pyramidal CA1,5970,26646.0,pyramidal CA1,5972,0.0,0.0
1772066107_G12,1772066107_G12,pyramidal CA1,6018,23929.0,pyramidal CA1,6018,0.0,0.0
1772066073_C09,1772066073_C09,pyramidal CA1,5068,20418.0,pyramidal CA1,5068,0.0,0.0
1772066076_B03,1772066076_B03,pyramidal CA1,4669,18186.0,pyramidal CA1,4669,0.0,0.0
1772066080_A12,1772066080_A12,pyramidal CA1,5663,22079.0,pyramidal CA1,5664,0.0,0.0
1772066073_B04,1772066073_B04,pyramidal CA1,5594,23634.0,pyramidal CA1,5594,0.0,0.0
1772066076_E08,1772066076_E08,pyramidal CA1,4939,15493.0,pyramidal CA1,4944,0.0,0.0
1772066097_D11,1772066097_D11,pyramidal CA1,5516,18404.0,pyramidal CA1,5519,0.0,0.0
1772066080_F10,1772066080_F10,pyramidal CA1,4866,14769.0,pyramidal CA1,4868,0.0,0.0
1772066101_A08,1772066101_A08,pyramidal CA1,4632,15822.0,pyramidal CA1,4632,0.0,0.0
1772066073_E12,1772066073_E12,pyramidal CA1,4846,17229.0,pyramidal CA1,4846,0.0,0.0
1772066096_F07,1772066096_F07,pyramidal CA1,5141,21868.0,pyramidal CA1,5142,0.0,0.0
1772066073_A01,1772066073_A01,pyramidal CA1,4759,16509.0,pyramidal CA1,4759,0.0,0.0
1772066073_C03,1772066073_C03,pyramidal CA1,5198,21366.0,pyramidal CA1,5198,0.0,0.0
1772066102_F08,1772066102_F08,pyramidal CA1,4832,18681.0,pyramidal CA1,4832,0.0,0.0
1772066099_D12,1772066099_D12,pyramidal CA1,6315,33548.0,pyramidal CA1,6315,0.0,0.0
1772067057_A06,1772067057_A06,pyramidal CA1,7024,32585.0,pyramidal CA1,7024,0.0,0.0
1772066102_B01,1772066102_B01,pyramidal CA1,4974,17333.0,pyramidal CA1,4974,0.0,0.0
1772066097_F04,1772066097_F04,pyramidal CA1,5175,19669.0,pyramidal CA1,5175,0.0,0.0
1772071036_B07,1772071036_B07,pyramidal CA1,6059,26717.0,pyramidal CA1,6059,0.0,0.0
1772066099_D01,1772066099_D01,pyramidal CA1,5488,19161.0,pyramidal CA1,5498,0.0,0.0
1772066107_F10,1772066107_F10,pyramidal CA1,4674,14907.0,pyramidal CA1,4674,0.0,0.0
1772067076_E12,1772067076_E12,pyramidal CA1,6605,35868.0,pyramidal CA1,6608,0.0,0.0
1772066099_E01,1772066099_E01,pyramidal CA1,5849,21207.0,pyramidal CA1,5853,0.0,0.0
1772066102_A01,1772066102_A01,pyramidal CA1,5495,19245.0,pyramidal CA1,5497,0.0,0.0
1772066097_D12,1772066097_D12,pyramidal CA1,5204,18318.0,pyramidal CA1,5204,0.0,0.0
1772066073_D11,1772066073_D11,pyramidal CA1,5201,23268.0,pyramidal CA1,5201,0.0,0.0
1772066101_A09,1772066101_A09,pyramidal CA1,5310,17732.0,pyramidal CA1,5310,0.0,0.0
1772071044_D06,1772071044_D06,pyramidal CA1,4987,16192.0,pyramidal CA1,4988,0.0,0.0
1772066107_C12,1772066107_C12,pyramidal CA1,5642,23052.0,pyramidal CA1,5642,0.0,0.0
1772067058_A06,1772067058_A06,pyramidal CA1,4420,14054.0,pyramidal CA1,4420,0.0,0.0
1772067076_C10,1772067076_C10,pyramidal CA1,5509,22611.0,pyramidal CA1,5509,0.0,0.0
1772066097_A03,1772066097_A03,pyramidal CA1,5045,19643.0,pyramidal CA1,5045,0.0,0.0
1772066107_A05,1772066107_A05,pyramidal CA1,5070,20212.0,pyramidal CA1,5070,0.0,0.0
1772066097_A04,1772066097_A04,pyramidal CA1,5496,20071.0,pyramidal CA1,5496,0.0,0.0
1772067057_B10,1772067057_B10,pyramidal CA1,6224,24445.0,pyramidal CA1,6225,0.0,0.0
1772067057_B02,1772067057_B02,pyramidal CA1,6132,27882.0,pyramidal CA1,6133,0.0,0.0
1772066070_C02,1772066070_C02,pyramidal CA1,5378,20911.0,pyramidal CA1,5379,0.0,0.0
1772066076_F07,1772066076_F07,pyramidal CA1,5389,21880.0,pyramidal CA1,5390,0.0,0.0
1772066100_A09,1772066100_A09,pyramidal CA1,6031,24742.0,pyramidal CA1,6031,0.0,0.0
1772066102_B04,1772066102_B04,pyramidal CA1,5454,19653.0,pyramidal CA1,5455,0.0,0.0
1772066073_G12,1772066073_G12,pyramidal CA1,5147,19656.0,pyramidal CA1,5147,0.0,0.0
1772066099_G05,1772066099_G05,pyramidal CA1,4937,19554.0,pyramidal CA1,4938,0.0,0.0
1772066073_C07,1772066073_C07,pyramidal CA1,5621,25965.0,pyramidal CA1,5621,0.0,0.0
1772066077_D04,1772066077_D04,pyramidal CA1,6524,33711.0,pyramidal CA1,6525,0.0,0.0
1772066100_C10,1772066100_C10,pyramidal CA1,5236,18509.0,pyramidal CA1,5236,0.0,0.0
1772066089_E04,1772066089_E04,pyramidal CA1,5098,20238.0,pyramidal CA1,5098,0.0,0.0
1772066073_B12,1772066073_B12,pyramidal CA1,6043,26395.0,pyramidal CA1,6043,0.0,0.0
1772067076_G10,1772067076_G10,pyramidal CA1,6892,34808.0,pyramidal CA1,6893,0.0,0.0
1772066102_F10,1772066102_F10,pyramidal CA1,4809,17059.0,pyramidal CA1,4809,0.0,0.0
1772066077_G11,1772066077_G11,pyramidal CA1,4936,17591.0,pyramidal CA1,4936,0.0,0.0
1772066096_D01,1772066096_D01,pyramidal CA1,6478,29434.0,pyramidal CA1,6478,0.0,0.0
1772066102_D02,1772066102_D02,pyramidal CA1,5172,20300.0,pyramidal CA1,5172,0.0,0.0
1772066108_D05,1772066108_D05,pyramidal CA1,5394,22646.0,pyramidal CA1,5394,0.0,0.0
1772066102_A11,1772066102_A11,pyramidal CA1,5991,23573.0,pyramidal CA1,5991,0.0,0.0
1772066102_D08,1772066102_D08,pyramidal CA1,4991,18457.0,pyramidal CA1,4991,0.0,0.0
1772066110_D05,1772066110_D05,pyramidal CA1,5560,24694.0,pyramidal CA1,5561,0.0,0.0
1772067058_A09,1772067058_A09,pyramidal CA1,5076,15905.0,pyramidal CA1,5076,0.0,0.0
1772066099_B03,1772066099_B03,pyramidal CA1,5502,22926.0,pyramidal CA1,5502,0.0,0.0
1772066073_B05,1772066073_B05,pyramidal CA1,5747,26779.0,pyramidal CA1,5747,0.0,0.0
1772066099_A03,1772066099_A03,pyramidal CA1,4943,19172.0,pyramidal CA1,4945,0.0,0.0
1772066089_D02,1772066089_D02,pyramidal CA1,5810,26145.0,pyramidal CA1,5810,0.0,0.0
1772066073_B01,1772066073_B01,pyramidal CA1,5674,24338.0,pyramidal CA1,5675,0.0,0.0
1772066108_B05,1772066108_B05,pyramidal CA1,6433,30475.0,pyramidal CA1,6437,0.0,0.0
1772066102_F11,1772066102_F11,pyramidal CA1,5761,23354.0,pyramidal CA1,5761,0.0,0.0
1772066089_B03,1772066089_B03,pyramidal CA1,5610,22800.0,pyramidal CA1,5610,0.0,0.0
1772066107_D05,1772066107_D05,pyramidal CA1,6151,26740.0,pyramidal CA1,6153,0.0,0.0
1772067076_B03,1772067076_B03,pyramidal CA1,5944,24129.0,pyramidal CA1,5944,0.0,0.0
1772066076_B04,1772066076_B04,pyramidal CA1,5819,25909.0,pyramidal CA1,5820,0.0,0.0
1772066107_F09,1772066107_F09,pyramidal CA1,6307,28902.0,pyramidal CA1,6307,0.0,0.0
1772066099_H12,1772066099_H12,pyramidal CA1,6373,29352.0,pyramidal CA1,6374,0.0,0.0
1772066102_E02,1772066102_E02,pyramidal CA1,5899,24262.0,pyramidal CA1,5899,0.0,0.0
1772066108_G10,1772066108_G10,pyramidal CA1,6110,27766.0,pyramidal CA1,6111,0.0,0.0
1772066099_B01,1772066099_B01,pyramidal CA1,6132,24234.0,pyramidal CA1,6139,0.0,0.0
1772067057_C04,1772067057_C04,pyramidal CA1,6123,24420.0,pyramidal CA1,6126,0.0,0.0
1772066102_E04,1772066102_E04,pyramidal CA1,6519,29414.0,pyramidal CA1,6519,0.0,0.0
1772067094_F10,1772067094_F10,pyramidal CA1,3509,13932.0,pyramidal CA1,3509,0.0,0.0
1772067094_C10,1772067094_C10,pyramidal CA1,2936,12342.0,pyramidal CA1,2936,0.0,0.0
1772067096_H12,1772067096_H12,pyramidal CA1,3244,10612.0,pyramidal CA1,3244,0.0,0.0
1772067093_C12,1772067093_C12,pyramidal CA1,2590,12637.0,pyramidal CA1,2591,0.0,0.0
1772067093_D11,1772067093_D11,pyramidal CA1,3183,13686.0,pyramidal CA1,3183,0.0,0.0
1772067093_C04,1772067093_C04,pyramidal CA1,2886,12023.0,pyramidal CA1,2886,0.0,0.0
1772067093_F12,1772067093_F12,pyramidal CA1,2704,11406.0,pyramidal CA1,2704,0.0,0.0
1772067096_E06,1772067096_E06,pyramidal CA1,3409,10827.0,pyramidal CA1,3409,0.0,0.0
1772067094_C11,1772067094_C11,pyramidal CA1,2653,10346.0,pyramidal CA1,2654,0.0,0.0
1772067096_E08,1772067096_E08,pyramidal CA1,4006,14141.0,pyramidal CA1,4006,0.0,0.0
1772067094_G05,1772067094_G05,pyramidal CA1,3211,12819.0,pyramidal CA1,3211,0.0,0.0
1772067093_F02,1772067093_F02,pyramidal CA1,2441,7933.0,pyramidal CA1,2441,0.0,0.0
1772067093_A07,1772067093_A07,pyramidal CA1,2168,8588.0,pyramidal CA1,2168,0.0,0.0
1772067054_E11,1772067054_E11,pyramidal CA1,3349,8875.0,pyramidal CA1,3349,0.0,0.0
1772067096_A03,1772067096_A03,pyramidal CA1,3470,10616.0,pyramidal CA1,3470,0.0,0.0
1772067054_H05,1772067054_H05,pyramidal CA1,2654,7855.0,pyramidal CA1,2655,0.0,0.0
1772067082_F11,1772067082_F11,pyramidal CA1,3214,7736.0,pyramidal CA1,3214,0.0,0.0
1772067082_A06,1772067082_A06,pyramidal CA1,3301,8270.0,pyramidal CA1,3301,0.0,0.0
1772071044_C11,1772071044_C11,pyramidal CA1,4049,11418.0,pyramidal CA1,4049,0.0,0.0
1772067093_C03,1772067093_C03,pyramidal CA1,2329,5996.0,pyramidal CA1,2329,0.0,0.0
1772067082_F08,1772067082_F08,pyramidal CA1,3720,8978.0,pyramidal CA1,3720,0.0,0.0
1772066100_B01,1772066100_B01,pyramidal CA1,2657,5969.0,pyramidal CA1,2657,0.0,0.0
1772067058_B11,1772067058_B11,pyramidal CA1,2925,6452.0,pyramidal CA1,2925,0.0,0.0
1772066074_E02,1772066074_E02,pyramidal CA1,3182,7012.0,pyramidal CA1,3182,0.0,0.0
1772066098_C01,1772066098_C01,pyramidal CA1,3048,6639.0,pyramidal CA1,3049,0.0,0.0
1772066097_A02,1772066097_A02,pyramidal CA1,3701,8873.0,pyramidal CA1,3701,0.0,0.0
1772066076_G08,1772066076_G08,pyramidal CA1,2916,5757.0,pyramidal CA1,2921,0.0,0.0
1772066107_C05,1772066107_C05,pyramidal CA1,4578,12235.0,pyramidal CA1,4578,0.0,0.0
1772066073_B09,1772066073_B09,pyramidal CA1,3477,8134.0,pyramidal CA1,3477,0.0,0.0
1772067082_D12,1772067082_D12,pyramidal CA1,3268,9497.0,pyramidal CA1,3268,0.0,0.0
1772067083_D08,1772067083_D08,pyramidal CA1,4271,11248.0,pyramidal CA1,4272,0.0,0.0
1772067094_F11,1772067094_F11,pyramidal CA1,3282,12865.0,pyramidal CA1,3282,0.0,0.0
1772067093_D03,1772067093_D03,pyramidal CA1,3182,10246.0,pyramidal CA1,3182,0.0,0.0
1772067094_E03,1772067094_E03,pyramidal CA1,2683,11420.0,pyramidal CA1,2684,0.0,0.0
1772067054_E06,1772067054_E06,pyramidal CA1,3894,14540.0,pyramidal CA1,3897,0.0,0.0
1772067096_E10,1772067096_E10,pyramidal CA1,3401,12876.0,pyramidal CA1,3402,0.0,0.0
1772067096_B10,1772067096_B10,pyramidal CA1,3732,10683.0,pyramidal CA1,3732,0.0,0.0
1772067054_H11,1772067054_H11,pyramidal CA1,3696,14300.0,pyramidal CA1,3696,0.0,0.0
1772067094_D12,1772067094_D12,pyramidal CA1,2741,12961.0,pyramidal CA1,2741,0.0,0.0
1772067094_D08,1772067094_D08,pyramidal CA1,2362,8529.0,pyramidal CA1,2362,0.0,0.0
1772067094_H10,1772067094_H10,pyramidal CA1,3174,9678.0,pyramidal CA1,3174,0.0,0.0
1772067054_A09,1772067054_A09,pyramidal CA1,4028,10486.0,pyramidal CA1,4029,0.0,0.0
1772067054_A03,1772067054_A03,pyramidal CA1,2946,9822.0,pyramidal CA1,2946,0.0,0.0
1772067054_E04,1772067054_E04,pyramidal CA1,2565,6902.0,pyramidal CA1,2565,0.0,0.0
1772067054_D05,1772067054_D05,pyramidal CA1,2666,7514.0,pyramidal CA1,2666,0.0,0.0
1772066100_E05,1772066100_E05,pyramidal CA1,2397,6052.0,pyramidal CA1,2397,0.0,0.0
1772066100_A06,1772066100_A06,pyramidal CA1,2657,6448.0,pyramidal CA1,2657,0.0,0.0
